구분,년도,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
,항목,자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),부채비율(IFRS),유동비율(IFRS),* 발행한 주식총수(*)(IFRS)(천원),자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),자본(*)(IFRS)(천원),부채(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),부채비율(IFRS),유동비율(IFRS),* 발행한 주식총수(*)(IFRS)(천원)
회사명,거래소코드,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount
(주)포스코케미칼,003670,1620828355,625485818,237044729,706881872,1434507299,1274012848,72930378,929403552,691424803,89609078,58835243,74.39,263.87,60988220,1994121915,776817441,203621771,738490534,1524145793,1384108053,79587953,961012214,1033109701,55853976,28447254,107.5,381.5,60988220
(주)풍산,103140,2277278442,880089061,572822179,730064834,1880761562,1730798554,101282221,1379266332,898012110,15111280,179681874,65.11,153.64,28024278,2285966963,931126110,559537433,810397264,1944436892,1757143547,91329863,1444324258,841642705,74466455,67454593,58.27,166.41,28024000
(주)하나금융지주,086790,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)하이브,352820,273307922,196394478,104321277,-58466337,416662609,278758907,52053351,156654432,116653490,63867596,55023815,74.47,188.26,1669762,1712946387,1177102408,163353911,-2959997,453369548,281495088,84924817,1203842457,509103930,55506340,76085853,42.29,720.58,35623760
(주)한샘,009240,1024229197,374491356,302294243,678470515,1605551061,1159121251,377370774,585054421,439174776,41343472,88214465,75.07,123.88,23533928,1051457043,416660091,332669507,708015716,1723926567,1223512815,401325663,584526824,466930219,49883809,192960701,79.88,125.25,23533928
(주)한섬,020000,1322203768,718505904,215434860,941070295,994560576,421442498,477369342,1046723299,275480469,75601722,129920354,26.32,333.51,24630000,1436575223,813881920,230277358,1017968295,1194779636,489460159,600484949,1126492408,310082815,86495695,151983168,27.53,353.44,24630000
(주)한솔케미칼,014680,744955631,225314615,145648944,330684682,401866639,269889669,36772073,409088905,335866727,72843779,73535818,82.1,154.7,11295195,797304139,225858107,121442014,412457947,457470879,289858653,42478463,496381732,300922406,105104428,133438529,60.62,185.98,11295195
(주)한진칼,180640,1907568534,197787916,203590812,184063523,65099543,0,16493408,1530250081,377318453,30675556,50669986,24.66,97.15,59707224,3021178322,923427032,605487797,162388353,41685803,0,22592186,2010471827,1010706495,-3415383,23093946,50.27,152.51,66799276
(주)한화,000880,7931295046,2190050694,2905783310,2371506538,4433163051,3936392568,307821699,3423948285,4507346761,100269854,199411029,131.64,75.37,97910029,7362795242,1630127792,2121119209,2439616434,4000774861,3510979721,322835428,3492463654,3870331588,128678023,355615006,110.82,76.85,97910029
(주)현대그린푸드,005440,1695521102,416472452,172308724,836631062,1542730568,1278247514,197433060,1366070494,329450608,61645526,78396922,24.12,241.7,97704482,1760240732,453944872,202240981,855193149,1512503414,1263355562,204026795,1398631201,361609531,37705777,42789620,25.85,224.46,97704482
(주)현대미포조선,010620,3392554837,1889219369,1055004056,1818146421,2999488385,2851099458,90886346,2321314172,1071240665,43103306,-84227887,46.15,179.07,39942149,3553619018,1942434340,1198176099,1766641908,2780781151,2686886113,87315575,2323298298,1230320720,-31072186,234829699,52.96,162.12,39942149
(주)현대백화점,069960,5795560155,885526092,1063549523,3134492765,1385243797,250874348,892991617,3831705742,1963854413,195656742,358548559,51.25,83.26,23402441,6435678005,1226719724,1699904888,3212887544,1245062784,246752651,889566199,3889472232,2546205773,101898547,261738099,65.46,72.16,23402441
