회사명,거래소코드,회계년도,자산(*)(천원),* 발행한 주식총수(*)(IFRS)(천원),* 주당 액면가액(IFRS)(천원),상장폐지일
(주)대유플러스,000300,2019/12,249462469,106626749,500,
(주)대유플러스,000300,2020/12,268592496,116662887,500,
(주)대창,012800,2011/12,467584792,91142639,500,
(주)대창,012800,2012/12,467913418,91142639,500,
(주)대창,012800,2013/12,491396483,91142639,500,
(주)대창,012800,2014/12,502738711,91142639,500,
(주)대창,012800,2015/12,419858894,91142639,500,
(주)대창,012800,2016/12,362199212,91142639,500,
(주)대창,012800,2017/12,388455905,91142639,500,
(주)대창,012800,2018/12,420495768,91142639,500,
(주)대창,012800,2019/12,408661316,91142639,500,
(주)대창,012800,2020/12,435086312,91142639,500,
(주)대한은박지,007480,2011/09,75849018,12395859,500,2013/01/28
(주)대한은박지,007480,2012/09,154501129,61895859,500,2013/01/28
(주)대한항공,003490,2011/12,20222503363,73350808,5000,
(주)대한항공,003490,2012/12,20678036299,73350808,5000,
(주)대한항공,003490,2013/12,20964254228,59786232,5000,
(주)대한항공,003490,2014/12,21420446969,59786232,5000,
(주)대한항공,003490,2015/12,23048939945,73950538,5000,
(주)대한항공,003490,2016/12,22706038038,73950538,5000,
(주)대한항공,003490,2017/12,23423066865,95955428,5000,
(주)대한항공,003490,2018/12,24368468723,95955428,5000,
(주)대한항공,003490,2019/12,25758375652,95955428,5000,
(주)대한항공,003490,2020/12,24747289887,175320507,5000,
(주)대현,016090,2011/12,173743262,45282310,500,
(주)대현,016090,2012/12,198840460,45282310,500,
(주)대현,016090,2013/12,216232675,45282310,500,
(주)대현,016090,2014/12,225743019,45282310,500,
(주)대현,016090,2015/12,225697006,45282310,500,
(주)대현,016090,2016/12,249699923,45282310,500,
(주)대현,016090,2017/12,246853161,45282310,500,
(주)대현,016090,2018/12,258971501,44282310,500,
(주)대현,016090,2019/12,263695073,44282310,500,
(주)대현,016090,2020/12,252923294,44282310,500,
(주)대호에이엘,069460,2011/12,124276183,27134839,500,
(주)대호에이엘,069460,2012/12,126523794,27134839,500,
(주)대호에이엘,069460,2013/12,111294953,27134839,500,
(주)대호에이엘,069460,2014/12,110290375,27134839,500,
(주)대호에이엘,069460,2015/12,89999597,27134839,500,
(주)대호에이엘,069460,2016/12,87036748,27134839,500,
(주)대호에이엘,069460,2017/12,88319324,27134839,500,
(주)대호에이엘,069460,2018/12,88671126,27134839,500,
(주)대호에이엘,069460,2019/12,80920216,27134839,500,
(주)대호에이엘,069460,2020/12,101175472,27134839,500,
(주)더블유게임즈,192080,2014/12,50769748,172043,500,
(주)더블유게임즈,192080,2015/12,382513664,17089768,500,
(주)더블유게임즈,192080,2016/12,392720415,17184556,500,
(주)더블유게임즈,192080,2017/12,419734962,17595514,500,
(주)더블유게임즈,192080,2018/12,540130693,18247298,500,
(주)더블유게임즈,192080,2019/12,692039878,18260502,500,
(주)더블유게임즈,192080,2020/12,742191677,18374502,500,
(주)더존비즈온,012510,2011/12,165343120,29672700,500,
(주)더존비즈온,012510,2012/12,193006584,29672700,500,
(주)더존비즈온,012510,2013/12,195222471,29672700,500,
(주)더존비즈온,012510,2014/12,209366643,29672700,500,
(주)더존비즈온,012510,2015/12,212365671,29672700,500,
(주)더존비즈온,012510,2016/12,236908364,29672700,500,
(주)더존비즈온,012510,2017/12,272928964,29672700,500,
(주)더존비즈온,012510,2018/12,276070616,29672700,500,
(주)더존비즈온,012510,2019/12,727626461,31477993,500,
(주)더존비즈온,012510,2020/12,795608437,31477993,500,
(주)덕성,004830,2011/12,83985122,17072000,500,
(주)덕성,004830,2012/12,92392977,17072000,500,
(주)덕성,004830,2013/12,99916345,17072000,500,
(주)덕성,004830,2014/12,94508247,17072000,500,
(주)덕성,004830,2015/12,93367443,17072000,500,
(주)덕성,004830,2016/12,103621373,17072000,500,
(주)덕성,004830,2017/12,103945702,17072000,500,
(주)덕성,004830,2018/12,98321166,17072000,500,
(주)덕성,004830,2019/12,97170505,17072000,500,
(주)덕성,004830,2020/12,101070770,17072000,500,
(주)덴티움,145720,2011/12,81600885,9818830,500,
(주)덴티움,145720,2012/12,82400560,10908830,500,
(주)덴티움,145720,2013/12,87819896,10938830,500,
(주)덴티움,145720,2014/12,118338006,11068830,500,
(주)덴티움,145720,2015/12,157721463,11068830,500,
(주)덴티움,145720,2016/12,195968990,11068830,500,
(주)덴티움,145720,2017/12,314946878,11068830,500,
(주)덴티움,145720,2018/12,435429799,11068830,500,
(주)덴티움,145720,2019/12,530610205,11068830,500,
(주)덴티움,145720,2020/12,487487742,11068830,500,
(주)도화엔지니어링,002150,2011/12,371823838,16860000,500,
(주)도화엔지니어링,002150,2012/12,346747778,16860000,500,
(주)도화엔지니어링,002150,2013/12,337616482,33720000,500,
(주)도화엔지니어링,002150,2014/12,333620964,33720000,500,
(주)도화엔지니어링,002150,2015/12,313077919,33720000,500,
(주)도화엔지니어링,002150,2016/12,308513945,33720000,500,
(주)도화엔지니어링,002150,2017/12,324862233,33720000,500,
(주)도화엔지니어링,002150,2018/12,372821911,33720000,500,
(주)도화엔지니어링,002150,2019/12,406111505,33720000,500,
(주)도화엔지니어링,002150,2020/12,434070188,33720000,500,
(주)동남합성,023450,2011/12,62255155,1278323,5000,
(주)동남합성,023450,2012/12,54686376,1278323,5000,
(주)동남합성,023450,2013/12,56641902,1278323,5000,
(주)동남합성,023450,2014/12,67560067,1279883,5000,
(주)동남합성,023450,2015/12,68268555,1284613,5000,
(주)동남합성,023450,2016/12,91693522,1510074,5000,
(주)동남합성,023450,2017/12,91684894,1314953,5000,
(주)동남합성,023450,2018/12,90617452,1320922,5000,
(주)동남합성,023450,2019/12,95135741,3621788,500,
(주)동남합성,023450,2020/12,81304054,3610000,500,
(주)동방,004140,2011/12,496216353,21523970,1000,
(주)동방,004140,2012/12,555093358,24174146,1000,
(주)동방,004140,2013/12,531783964,24174146,1000,
(주)동방,004140,2014/12,506316301,24174146,1000,
(주)동방,004140,2015/12,504475537,24161331,1000,
(주)동방,004140,2016/12,450925037,35161331,1000,
(주)동방,004140,2017/12,439488400,35161331,1000,
(주)동방,004140,2018/12,466695619,33465588,1000,
(주)동방,004140,2019/12,533874168,33465588,1000,
(주)동방,004140,2020/12,498604906,39646458,1000,
(주)동방아그로,007590,2011/12,149311372,13617917,500,
(주)동방아그로,007590,2012/12,151813628,13617917,500,
(주)동방아그로,007590,2013/12,152686236,13617917,500,
(주)동방아그로,007590,2014/12,160699714,13617917,500,
(주)동방아그로,007590,2015/12,169357968,13617917,500,
(주)동방아그로,007590,2016/12,169045987,13617917,500,
(주)동방아그로,007590,2017/12,179100446,13617917,500,
(주)동방아그로,007590,2018/12,184778150,13617917,500,
(주)동방아그로,007590,2019/12,193076050,13617917,500,
(주)동방아그로,007590,2020/12,195029780,13617917,500,
(주)동서,026960,2011/12,861895481,29800000,500,
(주)동서,026960,2012/12,908601015,59175920,500,
(주)동서,026960,2013/12,959158837,99700000,500,
(주)동서,026960,2014/12,989883955,99700000,500,
(주)동서,026960,2015/12,1032915002,99700000,500,
(주)동서,026960,2016/12,1300920314,99700000,500,
(주)동서,026960,2017/12,1351455235,99700000,500,
(주)동서,026960,2018/12,1394425636,99700000,500,
(주)동서,026960,2019/12,1456823841,99700000,500,
(주)동서,026960,2020/12,1503228153,99700000,500,
(주)동성케미컬,102260,2011/12,183396990,24121467,1000,
(주)동성케미컬,102260,2012/12,189743529,27426202,1000,
(주)동성케미컬,102260,2013/12,240030183,35084706,1000,
(주)동성케미컬,102260,2014/12,251457846,36214645,1000,
(주)동성케미컬,102260,2015/12,343009731,45444970,1000,
(주)동성케미컬,102260,2016/12,365954873,45444970,1000,
(주)동성케미컬,102260,2017/12,405380617,45444970,1000,
(주)동성케미컬,102260,2018/12,384792114,45444970,1000,
(주)동성케미컬,102260,2019/12,369175520,45444970,1000,
(주)동성케미컬,102260,2020/12,352064774,43993012,1000,
(주)동성화학,005190,2011/12,97882744,3748152,1000,2021/04/16
(주)동성화학,005190,2012/12,110211415,3790476,1000,2021/04/16
(주)동성화학,005190,2013/12,133348854,4876849,1000,2021/04/16
(주)동성화학,005190,2014/12,137517572,4876849,1000,2021/04/16
(주)동성화학,005190,2015/12,141688000,5152078,1000,2021/04/16
(주)동성화학,005190,2016/12,161467187,5304983,1000,2021/04/16
(주)동성화학,005190,2017/12,158269866,5335564,1000,2021/04/16
(주)동성화학,005190,2018/12,156813623,5335564,1000,2021/04/16
(주)동성화학,005190,2019/12,157126735,5335564,1000,2021/04/16
(주)동성화학,005190,2020/12,161583480,5335564,1000,2021/04/16
(주)동아지질,028100,2011/12,199886907,11500000,500,
(주)동아지질,028100,2012/12,225113684,11500000,500,
(주)동아지질,028100,2013/12,222553416,11500000,500,
(주)동아지질,028100,2014/12,227158130,11500000,500,
(주)동아지질,028100,2015/12,259564348,11500000,500,
(주)동아지질,028100,2016/12,298739707,11500000,500,
(주)동아지질,028100,2017/12,254667941,11500000,500,
(주)동아지질,028100,2018/12,284393541,11500000,500,
(주)동아지질,028100,2019/12,321600590,11500000,500,
(주)동아지질,028100,2020/12,334346822,11500000,500,
(주)동양,001520,2011/12,1776093594,255327995,500,
(주)동양,001520,2012/12,1744452583,255327995,500,
(주)동양,001520,2013/12,940420262,255327995,500,
(주)동양,001520,2014/12,782917713,236554820,500,
(주)동양,001520,2015/12,1127049246,239230862,500,
(주)동양,001520,2016/12,925332263,239710499,500,
(주)동양,001520,2017/12,914720129,239710499,500,
(주)동양,001520,2018/12,913713631,239710499,500,
(주)동양,001520,2019/12,928011545,239710499,500,
(주)동양,001520,2020/12,922000077,239710499,500,
(주)동양건설산업,005900,2011/12,675003907,4000000,5000,2014/04/25
(주)동양건설산업,005900,2012/12,453353908,9162305,5000,2014/04/25
(주)동양건설산업,005900,2013/12,260600369,12037729,5000,2014/04/25
(주)동양고속,084670,2011/12,243463463,2652000,5000,
(주)동양고속,084670,2012/12,201016268,2652000,5000,
(주)동양고속,084670,2013/12,210730816,2652000,5000,
(주)동양고속,084670,2014/12,219864779,2652000,5000,
(주)동양고속,084670,2015/12,233201229,2652000,5000,
(주)동양고속,084670,2016/12,233558225,2652000,5000,
(주)동양고속,084670,2017/12,211177314,2592000,5000,
(주)동양고속,084670,2018/12,195267781,2895569,5000,
(주)동양고속,084670,2019/12,186386151,2895569,5000,
(주)동양고속,084670,2020/12,167446400,2895569,5000,
(주)동원에프앤비,049770,2011/12,687821589,3859124,5000,
(주)동원에프앤비,049770,2012/12,755773972,3859124,5000,
(주)동원에프앤비,049770,2013/12,711103333,3859124,5000,
(주)동원에프앤비,049770,2014/12,759423296,3859124,5000,
(주)동원에프앤비,049770,2015/12,798604570,3859124,5000,
(주)동원에프앤비,049770,2016/12,879483056,3859124,5000,
(주)동원에프앤비,049770,2017/12,1055184115,3859124,5000,
(주)동원에프앤비,049770,2018/12,1029298805,3859124,5000,
(주)동원에프앤비,049770,2019/12,1159056111,3859124,5000,
(주)동원에프앤비,049770,2020/12,1237519545,3859124,5000,
(주)두산,000150,2011/12,3177644299,30859025,5000,
(주)두산,000150,2012/12,3090083028,26255580,5000,
(주)두산,000150,2013/12,3291631175,26278830,5000,
(주)두산,000150,2014/12,3509598140,26667647,5000,
(주)두산,000150,2015/12,3478222671,26667647,5000,
(주)두산,000150,2016/12,3744673181,25603647,5000,
(주)두산,000150,2017/12,3950029379,24594762,5000,
(주)두산,000150,2018/12,4734223086,23634861,5000,
(주)두산,000150,2019/12,4752375845,21413335,5000,
(주)두산,000150,2020/12,5413828678,21413335,5000,
(주)두올,016740,2011/12,59550369,,,
(주)두올,016740,2012/12,122612358,,,
(주)두올,016740,2013/12,143729292,,,
(주)두올,016740,2014/12,158821330,76579932,500,
(주)두올,016740,2015/12,184919511,76579932,500,
(주)두올,016740,2016/12,186362087,18235986,2500,
(주)두올,016740,2017/12,232488877,22235986,2500,
(주)두올,016740,2018/12,219833556,33066680,2500,
(주)두올,016740,2019/12,227824797,33066680,2500,
(주)두올,016740,2020/12,264851798,33066680,2500,
(주)드림텍,192650,2011/12,112288795,200000,5000,
(주)드림텍,192650,2012/12,150924188,207000,5000,
(주)드림텍,192650,2013/12,200475426,500940,5000,
(주)드림텍,192650,2014/12,176227222,5009400,500,
(주)드림텍,192650,2015/12,218438610,5009400,500,
(주)드림텍,192650,2016/12,228989745,5009400,500,
(주)드림텍,192650,2017/12,216741529,5030560,500,
(주)드림텍,192650,2018/12,195889565,25152800,100,
(주)드림텍,192650,2019/12,257511541,61065117,100,
(주)드림텍,192650,2020/12,280387138,65862985,100,
(주)디비아이엔씨,012030,2011/12,664749627,9106316,5000,
(주)디비아이엔씨,012030,2012/12,671558435,18212632,5000,
(주)디비아이엔씨,012030,2013/12,654682413,18212632,5000,
(주)디비아이엔씨,012030,2014/12,359439139,18212632,5000,
(주)디비아이엔씨,012030,2015/12,276075787,18212632,5000,
(주)디비아이엔씨,012030,2016/12,214971054,182126320,500,
(주)디비아이엔씨,012030,2017/12,193518033,189745366,500,
(주)디비아이엔씨,012030,2018/12,288195834,201173933,500,
(주)디비아이엔씨,012030,2019/12,372989588,201173933,500,
(주)디비아이엔씨,012030,2020/12,484253805,201173933,500,
(주)디아이,003160,2011/12,141656545,31142785,500,
(주)디아이,003160,2012/12,149804529,31381785,500,
(주)디아이,003160,2013/12,153412329,31496785,500,
(주)디아이,003160,2014/12,153313187,31496785,500,
(주)디아이,003160,2015/12,143777580,31496785,500,
(주)디아이,003160,2016/12,148363889,31496785,500,
(주)디아이,003160,2017/12,161795318,31496785,500,
(주)디아이,003160,2018/12,159491494,31496785,500,
(주)디아이,003160,2019/12,175313891,31496785,500,
(주)디아이,003160,2020/12,177187412,31496785,500,
(주)디아이씨,092200,2011/12,397603188,21700000,500,
(주)디아이씨,092200,2012/12,424232003,21700000,500,
(주)디아이씨,092200,2013/12,431021443,21700000,500,
(주)디아이씨,092200,2014/12,434517320,21700000,500,
(주)디아이씨,092200,2015/12,450148181,21700000,500,
(주)디아이씨,092200,2016/12,494590435,21700000,500,
(주)디아이씨,092200,2017/12,538773509,22467410,500,
(주)디아이씨,092200,2018/12,542793333,22467410,500,
(주)디아이씨,092200,2019/12,502680802,38888569,500,
(주)디아이씨,092200,2020/12,382666782,38888569,500,
(주)디알비동일,004840,2011/12,393174353,22000000,500,
(주)디알비동일,004840,2012/12,223432593,12298274,500,
(주)디알비동일,004840,2013/12,254574210,16969461,500,
(주)디알비동일,004840,2014/12,258996213,17500000,500,
(주)디알비동일,004840,2015/12,262548810,18010000,500,
(주)디알비동일,004840,2016/12,273155471,18510000,500,
(주)디알비동일,004840,2017/12,272812298,19000000,500,
(주)디알비동일,004840,2018/12,274239860,19480000,500,
(주)디알비동일,004840,2019/12,278587627,19930000,500,
(주)디알비동일,004840,2020/12,328532867,19930000,500,
(주)디티알오토모티브,007340,2011/12,598676699,23727020,500,
(주)디티알오토모티브,007340,2012/12,576754932,23727020,500,
(주)디티알오토모티브,007340,2013/12,619850775,23727020,500,
(주)디티알오토모티브,007340,2014/12,618327464,23727020,500,
(주)디티알오토모티브,007340,2015/12,641585975,23727020,500,
(주)디티알오토모티브,007340,2016/12,663744957,23727020,500,
(주)디티알오토모티브,007340,2017/12,289464247,9994005,500,
(주)디티알오토모티브,007340,2018/12,357756951,9994005,500,
(주)디티알오토모티브,007340,2019/12,360913696,9994005,500,
(주)디티알오토모티브,007340,2020/12,364904248,9994005,500,
(주)락앤락,115390,2011/12,626121567,55000000,500,
(주)락앤락,115390,2012/12,645153134,55000000,500,
(주)락앤락,115390,2013/12,651757636,55000000,500,
(주)락앤락,115390,2014/12,640001349,55000000,500,
(주)락앤락,115390,2015/12,616692578,55000000,500,
(주)락앤락,115390,2016/12,625718772,55000000,500,
(주)락앤락,115390,2017/12,634355406,55000000,500,
(주)락앤락,115390,2018/12,616426328,54186600,500,
(주)락앤락,115390,2019/12,669021285,54186600,500,
